fire_proba,lon_min,lat_min,lon_max,lat_max,fire_occurred
0.0341974854793167,28.0,58.0,28.200000000000003,58.2,1
0.0122681309192279,28.0,58.199999999999996,28.200000000000003,58.4,0
0.0143901134034596,28.0,58.4,28.200000000000003,58.6,1
0.0111400355872609,28.0,58.6,28.200000000000003,58.800000000000004,0
0.0786267722089936,28.0,58.8,28.200000000000003,59.0,0
0.0993761692810078,28.0,59.0,28.200000000000003,59.2,1
0.0187083509193392,28.0,59.199999999999996,28.200000000000003,59.4,0
0.0858584814802809,28.2,56.0,28.400000000000002,56.2,0
0.0064999149228323,28.2,56.199999999999996,28.400000000000002,56.4,0
0.0506812218730985,28.2,56.4,28.400000000000002,56.6,1
0.065689501769885,28.2,56.6,28.400000000000002,56.800000000000004,1
0.1081458304490211,28.2,56.8,28.400000000000002,57.0,1
0.2374724727810183,28.2,57.0,28.400000000000002,57.2,0
0.1706468630696189,28.2,57.199999999999996,28.400000000000002,57.4,1
0.2244013353863099,28.2,57.4,28.400000000000002,57.6,0
0.2921433910499875,28.2,57.6,28.400000000000002,57.800000000000004,0
0.0020580966010191,28.2,57.8,28.400000000000002,58.0,1
0.0378985817867948,28.2,58.0,28.400000000000002,58.2,1
0.0161318402283412,28.2,58.199999999999996,28.400000000000002,58.4,0
0.0097764639084745,28.2,58.4,28.400000000000002,58.6,0
0.0123849880861044,28.2,58.6,28.400000000000002,58.800000000000004,0
0.0816093465726726,28.2,58.8,28.400000000000002,59.0,0
0.0254204474880527,28.2,59.0,28.400000000000002,59.2,0
0.091231912933221,28.2,59.199999999999996,28.400000000000002,59.4,0
0.0611582851741024,28.2,59.4,28.400000000000002,59.6,1
1.1966553212934769e-05,28.2,60.199999999999996,28.400000000000002,60.4,0
0.0003125914938583,28.2,60.4,28.400000000000002,60.6,0
0.0067527474517605,28.4,56.0,28.6,56.2,0
0.0223893258029076,28.4,56.199999999999996,28.6,56.4,0
0.1440638172419385,28.4,56.4,28.6,56.6,0
0.0340333991891764,28.4,56.6,28.6,56.800000000000004,0
0.0418859666192753,28.4,56.8,28.6,57.0,0
0.3063256976100917,28.4,57.0,28.6,57.2,0
0.7361771505677845,28.4,57.199999999999996,28.6,57.4,0
0.2797989083883703,28.4,57.4,28.6,57.6,1
0.2282550154956561,28.4,57.6,28.6,57.800000000000004,0
0.0213477477976042,28.4,57.8,28.6,58.0,0
0.1308062613833228,28.4,58.0,28.6,58.2,0
0.0134996928441714,28.4,58.199999999999996,28.6,58.4,0
0.0124198869195418,28.4,58.4,28.6,58.6,0
0.0073354241728438,28.4,58.6,28.6,58.800000000000004,0
0.1952594865670255,28.4,58.8,28.6,59.0,1
0.1462106674546353,28.4,59.0,28.6,59.2,0
0.228935563159384,28.4,59.199999999999996,28.6,59.4,1
0.0503892339118009,28.4,59.4,28.6,59.6,1
0.0002530317624083,28.4,60.199999999999996,28.6,60.4,0
0.0002073027361426,28.4,60.4,28.6,60.6,0
0.0028339311682187,28.4,68.2,28.6,68.39999999999999,0
0.0011830556476097,28.4,68.4,28.6,68.6,0
0.0477494704383968,28.599999999999998,56.0,28.8,56.2,0
0.0537770973591331,28.599999999999998,56.199999999999996,28.8,56.4,0
0.0377474097108402,28.599999999999998,56.4,28.8,56.6,0
0.0814551487881612,28.599999999999998,56.6,28.8,56.800000000000004,1
0.0850482260326012,28.599999999999998,56.8,28.8,57.0,0
0.1336857966854989,28.599999999999998,57.0,28.8,57.2,0
0.2855733440207389,28.599999999999998,57.199999999999996,28.8,57.4,1
0.0905229124891985,28.599999999999998,57.4,28.8,57.6,0
0.1170661292966464,28.599999999999998,57.6,28.8,57.800000000000004,0
0.0280033698748402,28.599999999999998,57.8,28.8,58.0,0
0.002438581080006,28.599999999999998,58.0,28.8,58.2,1
0.0124711444790923,28.599999999999998,58.199999999999996,28.8,58.4,0
0.0069678235201462,28.599999999999998,58.4,28.8,58.6,1
0.0100260174543661,28.599999999999998,58.6,28.8,58.800000000000004,0
0.0319566036626588,28.599999999999998,58.8,28.8,59.0,0
0.1356521073612659,28.599999999999998,59.0,28.8,59.2,0
0.1611295467863119,28.599999999999998,59.199999999999996,28.8,59.4,1
0.1514403642360601,28.599999999999998,59.4,28.8,59.6,0
0.013184473104574,28.599999999999998,59.6,28.8,59.800000000000004,0
0.0010422682564061,28.599999999999998,60.199999999999996,28.8,60.4,0
0.0040593827516533,28.599999999999998,60.4,28.8,60.6,1
0.000348291775244,28.599999999999998,60.6,28.8,60.800000000000004,0
0.0005269929460632,28.599999999999998,68.2,28.8,68.39999999999999,0
0.0037746450001472,28.599999999999998,68.4,28.8,68.6,0
0.0046257472959662,28.599999999999998,68.60000000000001,28.8,68.8,0
0.0014955698423071,28.599999999999998,68.80000000000001,28.8,69.0,0
0.0267622147039662,28.799999999999997,55.8,29.0,56.0,0
0.0836291328888753,28.799999999999997,56.0,29.0,56.2,0
0.019921603148394,28.799999999999997,56.199999999999996,29.0,56.4,1
0.026185545317663,28.799999999999997,56.4,29.0,56.6,0
0.0491363782067393,28.799999999999997,56.6,29.0,56.800000000000004,0
0.1050048100856472,28.799999999999997,56.8,29.0,57.0,1
0.0254196446329544,28.799999999999997,57.0,29.0,57.2,0
0.0265621587060613,28.799999999999997,57.199999999999996,29.0,57.4,0
0.0333326307450058,28.799999999999997,57.4,29.0,57.6,0
0.0573645152604033,28.799999999999997,57.6,29.0,57.800000000000004,0
0.0756766057333717,28.799999999999997,57.8,29.0,58.0,0
0.0040966058017479,28.799999999999997,58.0,29.0,58.2,0
0.0030615757845847,28.799999999999997,58.199999999999996,29.0,58.4,0
0.0258464259840025,28.799999999999997,58.4,29.0,58.6,0
0.0083102204692471,28.799999999999997,58.6,29.0,58.800000000000004,0
0.0579156856579692,28.799999999999997,58.8,29.0,59.0,0
0.0138614712945673,28.799999999999997,59.0,29.0,59.2,0
0.0187313441962125,28.799999999999997,59.199999999999996,29.0,59.4,0
0.0879053811454293,28.799999999999997,59.4,29.0,59.6,0
0.0410884758865939,28.799999999999997,59.6,29.0,59.800000000000004,0
6.643727106968763e-05,28.799999999999997,60.0,29.0,60.2,0
0.0011602760953094,28.799999999999997,60.199999999999996,29.0,60.4,1
0.008140341341991,28.799999999999997,60.4,29.0,60.6,0
0.0037816480695587,28.799999999999997,60.6,29.0,60.800000000000004,0
0.0007716432310483,28.799999999999997,68.0,29.0,68.19999999999999,0
0.0026917335149244,28.799999999999997,68.2,29.0,68.39999999999999,0
0.0084339711387929,28.799999999999997,68.4,29.0,68.6,0
0.0047811218794985,28.799999999999997,68.60000000000001,29.0,68.8,0
0.0011136582114884,28.799999999999997,68.80000000000001,29.0,69.0,0
0.0205440118137089,29.0,55.8,29.200000000000003,56.0,0
0.0138872915759217,29.0,56.0,29.200000000000003,56.2,0
0.0211560146455466,29.0,56.199999999999996,29.200000000000003,56.4,0
0.0185070583731578,29.0,56.4,29.200000000000003,56.6,0
0.0158183835447628,29.0,56.6,29.200000000000003,56.800000000000004,1
0.2244715282107241,29.0,56.8,29.200000000000003,57.0,1
0.0472789843648053,29.0,57.0,29.200000000000003,57.2,1
0.0123911226411873,29.0,57.199999999999996,29.200000000000003,57.4,0
0.069698557090798,29.0,57.4,29.200000000000003,57.6,0
0.0562107220085229,29.0,57.6,29.200000000000003,57.800000000000004,0
0.0196419884532945,29.0,57.8,29.200000000000003,58.0,0
0.0015764337792018,29.0,58.0,29.200000000000003,58.2,0
0.022457225109768,29.0,58.199999999999996,29.200000000000003,58.4,0
0.012277217809194,29.0,58.4,29.200000000000003,58.6,0
0.0062938485274113,29.0,58.6,29.200000000000003,58.800000000000004,0
0.0324158878200774,29.0,58.8,29.200000000000003,59.0,1
0.0130958424199847,29.0,59.0,29.200000000000003,59.2,0
0.0355954118627934,29.0,59.199999999999996,29.200000000000003,59.4,0
0.2222869728563513,29.0,59.4,29.200000000000003,59.6,0
0.1340754832054545,29.0,59.6,29.200000000000003,59.800000000000004,0
0.0028870179598459,29.0,59.8,29.200000000000003,60.0,1
0.0001628241816265,29.0,60.0,29.200000000000003,60.2,0
0.0011142167696,29.0,60.199999999999996,29.200000000000003,60.4,0
0.153725811394716,29.0,60.4,29.200000000000003,60.6,0
0.0045849457452904,29.0,60.6,29.200000000000003,60.800000000000004,0
0.0042819760675851,29.0,60.8,29.200000000000003,61.0,0
0.0012397252131205,29.0,68.0,29.200000000000003,68.19999999999999,0
0.0017945611271829,29.0,68.2,29.200000000000003,68.39999999999999,0
0.0031609218000388,29.0,68.4,29.200000000000003,68.6,0
0.0010924653694994,29.0,68.60000000000001,29.200000000000003,68.8,0
0.0019182016470416,29.0,68.80000000000001,29.200000000000003,69.0,0
0.0102270336760485,29.2,55.6,29.400000000000002,55.800000000000004,0
0.0192707946418467,29.2,55.8,29.400000000000002,56.0,0
0.1807777566733827,29.2,56.0,29.400000000000002,56.2,0
0.0648326361368173,29.2,56.199999999999996,29.400000000000002,56.4,0
0.051513830758814,29.2,56.4,29.400000000000002,56.6,0
0.0153711658047634,29.2,56.6,29.400000000000002,56.800000000000004,1
0.0790764671166838,29.2,56.8,29.400000000000002,57.0,0
0.2159692599474005,29.2,57.0,29.400000000000002,57.2,0
0.0219939196775298,29.2,57.199999999999996,29.400000000000002,57.4,0
0.0648351449801848,29.2,57.4,29.400000000000002,57.6,0
0.039099590994971,29.2,57.6,29.400000000000002,57.800000000000004,0
0.0210053518169374,29.2,57.8,29.400000000000002,58.0,0
0.0150622478301306,29.2,58.0,29.400000000000002,58.2,1
0.1066693276942342,29.2,58.199999999999996,29.400000000000002,58.4,0
0.1329800869086977,29.2,58.4,29.400000000000002,58.6,0
0.0140374961293749,29.2,58.6,29.400000000000002,58.800000000000004,0
0.0207163434194241,29.2,58.8,29.400000000000002,59.0,0
0.0304444683794277,29.2,59.0,29.400000000000002,59.2,0
0.0305327568598647,29.2,59.199999999999996,29.400000000000002,59.4,0
0.1403036801878142,29.2,59.4,29.400000000000002,59.6,0
0.1474731209152133,29.2,59.6,29.400000000000002,59.800000000000004,0
0.0127244751237681,29.2,59.8,29.400000000000002,60.0,0
0.0001382865457752,29.2,60.0,29.400000000000002,60.2,0
0.0016588217199744,29.2,60.199999999999996,29.400000000000002,60.4,1
0.0148238679172984,29.2,60.4,29.400000000000002,60.6,0
0.0098816709613528,29.2,60.6,29.400000000000002,60.800000000000004,0
0.0077309118988644,29.2,60.8,29.400000000000002,61.0,0
0.0107679156175016,29.2,61.0,29.400000000000002,61.2,0
0.0029714711115872,29.2,66.60000000000001,29.400000000000002,66.8,0
0.0018416888327379,29.2,66.80000000000001,29.400000000000002,67.0,0
0.0008576791379108,29.2,67.80000000000001,29.400000000000002,68.0,0
0.002572838572868,29.2,68.0,29.400000000000002,68.19999999999999,0
0.002488084661947,29.2,68.2,29.400000000000002,68.39999999999999,0
0.0005177278146712,29.2,68.4,29.400000000000002,68.6,0
0.0012634601370583,29.2,68.60000000000001,29.400000000000002,68.8,0
0.0018826847031839,29.2,68.80000000000001,29.400000000000002,69.0,0
0.0099468940211691,29.4,55.6,29.6,55.800000000000004,0
0.0483513027187709,29.4,55.8,29.6,56.0,0
0.0217347720989312,29.4,56.0,29.6,56.2,0
0.1250564162469222,29.4,56.199999999999996,29.6,56.4,0
0.0248000878747526,29.4,56.4,29.6,56.6,0
0.0428897782472343,29.4,56.6,29.6,56.800000000000004,0
0.0459544559844049,29.4,56.8,29.6,57.0,0
0.4973491313083769,29.4,57.0,29.6,57.2,0
0.0571072047514172,29.4,57.199999999999996,29.6,57.4,0
0.0146758810967841,29.4,57.4,29.6,57.6,0
0.1124457167148202,29.4,57.6,29.6,57.800000000000004,1
0.0285217229064834,29.4,57.8,29.6,58.0,0
0.0363694543793021,29.4,58.0,29.6,58.2,0
0.0130350767167536,29.4,58.199999999999996,29.6,58.4,0
0.2928596311276359,29.4,58.4,29.6,58.6,0
0.0309815259549058,29.4,58.6,29.6,58.800000000000004,1
0.0199766774740522,29.4,58.8,29.6,59.0,0
0.031599013508224,29.4,59.0,29.6,59.2,0
0.0141354191126415,29.4,59.199999999999996,29.6,59.4,1
0.0269628541104983,29.4,59.4,29.6,59.6,0
0.340136085533978,29.4,59.6,29.6,59.800000000000004,0
0.2116738948394694,29.4,59.8,29.6,60.0,1
0.0010476681255791,29.4,60.0,29.6,60.2,0
0.0007016536847421,29.4,60.199999999999996,29.6,60.4,0
0.0067483449727504,29.4,60.4,29.6,60.6,0
0.0096057872561102,29.4,60.6,29.6,60.800000000000004,0
0.0098006761186565,29.4,60.8,29.6,61.0,0
0.1772435192689198,29.4,61.0,29.6,61.2,0
0.0094589125904562,29.4,66.4,29.6,66.6,0
0.0053025652394258,29.4,66.60000000000001,29.6,66.8,0
0.0049836395077668,29.4,66.80000000000001,29.6,67.0,0
0.0016273920608442,29.4,67.0,29.6,67.19999999999999,0
0.0020785670548393,29.4,67.80000000000001,29.6,68.0,0
0.0009136541650628,29.4,68.0,29.6,68.19999999999999,0
0.0011899035801239,29.4,68.2,29.6,68.39999999999999,0
0.0004985407869861,29.4,68.4,29.6,68.6,0
0.0027312423285808,29.4,68.60000000000001,29.6,68.8,0
0.002343674312521,29.4,68.80000000000001,29.6,69.0,0
0.017777830725488,29.599999999999998,55.6,29.8,55.800000000000004,0
0.4095982457567398,29.599999999999998,55.8,29.8,56.0,1
0.0268037352932821,29.599999999999998,56.0,29.8,56.2,0
0.0572039073671584,29.599999999999998,56.199999999999996,29.8,56.4,0
0.0370497484685069,29.599999999999998,56.4,29.8,56.6,0
0.0640487465139304,29.599999999999998,56.6,29.8,56.800000000000004,0
0.0421867288066644,29.599999999999998,56.8,29.8,57.0,0
0.1756231469047585,29.599999999999998,57.0,29.8,57.2,0
0.0713897088634629,29.599999999999998,57.199999999999996,29.8,57.4,0
0.0428735705009475,29.599999999999998,57.4,29.8,57.6,1
0.0896652061689673,29.599999999999998,57.6,29.8,57.800000000000004,1
0.0151448557135589,29.599999999999998,57.8,29.8,58.0,0
0.0321125340311101,29.599999999999998,58.0,29.8,58.2,0
0.085255371813645,29.599999999999998,58.199999999999996,29.8,58.4,0
0.1005084654448769,29.599999999999998,58.4,29.8,58.6,0
0.0682088120669145,29.599999999999998,58.6,29.8,58.800000000000004,0
0.0076174752043038,29.599999999999998,58.8,29.8,59.0,0
0.0053705324713423,29.599999999999998,59.0,29.8,59.2,0
0.0098079336482644,29.599999999999998,59.199999999999996,29.8,59.4,0
0.0616661198654066,29.599999999999998,59.4,29.8,59.6,0
0.20234745580868,29.599999999999998,59.6,29.8,59.800000000000004,1
0.0035705704175509,29.599999999999998,59.8,29.8,60.0,1
0.0005066239025388,29.599999999999998,60.0,29.8,60.2,0
0.0011504489393215,29.599999999999998,60.199999999999996,29.8,60.4,1
0.0123588154702506,29.599999999999998,60.4,29.8,60.6,0
0.0161071308497396,29.599999999999998,60.6,29.8,60.800000000000004,1
0.0038821957675309,29.599999999999998,60.8,29.8,61.0,0
0.0109950342402678,29.599999999999998,61.0,29.8,61.2,0
0.0138707284812064,29.599999999999998,61.199999999999996,29.8,61.4,0
0.0043053821249108,29.599999999999998,64.80000000000001,29.8,65.0,0
0.0041351137240082,29.599999999999998,66.2,29.8,66.39999999999999,0
0.0056583438236349,29.599999999999998,66.4,29.8,66.6,0
0.0086082935008686,29.599999999999998,66.60000000000001,29.8,66.8,0
0.0165095206234204,29.599999999999998,66.80000000000001,29.8,67.0,0
0.0077263423257818,29.599999999999998,67.0,29.8,67.19999999999999,0
0.0042402322380697,29.599999999999998,67.2,29.8,67.39999999999999,0
0.0017137982887226,29.599999999999998,67.80000000000001,29.8,68.0,0
0.0008270244350882,29.599999999999998,68.0,29.8,68.19999999999999,0
0.0002941587618273,29.599999999999998,68.2,29.8,68.39999999999999,0
0.0006339944809858,29.599999999999998,68.4,29.8,68.6,0
0.001295259468368,29.599999999999998,68.60000000000001,29.8,68.8,0
0.00162946489406,29.599999999999998,68.80000000000001,29.8,69.0,0
0.0062001325217955,29.599999999999998,69.0,29.8,69.19999999999999,0
0.0190637891433986,29.799999999999997,55.6,30.0,55.800000000000004,0
0.0452936559968423,29.799999999999997,55.8,30.0,56.0,0
0.0467781292232364,29.799999999999997,56.0,30.0,56.2,1
0.0652060476077125,29.799999999999997,56.199999999999996,30.0,56.4,0
0.0421392478472952,29.799999999999997,56.4,30.0,56.6,1
0.2542823814274245,29.799999999999997,56.6,30.0,56.800000000000004,0
0.2175797555536032,29.799999999999997,56.8,30.0,57.0,1
0.6620251135053308,29.799999999999997,57.0,30.0,57.2,0
0.1628744145278022,29.799999999999997,57.199999999999996,30.0,57.4,0
0.1472770705261687,29.799999999999997,57.4,30.0,57.6,1
0.0538706160287489,29.799999999999997,57.6,30.0,57.800000000000004,0
0.045085756258357,29.799999999999997,57.8,30.0,58.0,0
0.0259757689033958,29.799999999999997,58.0,30.0,58.2,0
0.0364617743785792,29.799999999999997,58.199999999999996,30.0,58.4,0
0.2349791799830268,29.799999999999997,58.4,30.0,58.6,0
0.1867149904034933,29.799999999999997,58.6,30.0,58.800000000000004,1
0.0279347523030828,29.799999999999997,58.8,30.0,59.0,1
0.0072160507785264,29.799999999999997,59.0,30.0,59.2,0
0.064219484819495,29.799999999999997,59.199999999999996,30.0,59.4,0
0.085829513494454,29.799999999999997,59.4,30.0,59.6,1
0.1554410157953425,29.799999999999997,59.6,30.0,59.800000000000004,0
0.0190712781061564,29.799999999999997,59.8,30.0,60.0,1
0.0006901689806271,29.799999999999997,60.0,30.0,60.2,0
0.0014890150006312,29.799999999999997,60.199999999999996,30.0,60.4,1
0.1944971634982371,29.799999999999997,60.4,30.0,60.6,1
0.0036889291064111,29.799999999999997,60.6,30.0,60.800000000000004,0
0.0009785359820035,29.799999999999997,60.8,30.0,61.0,0
0.0012414336581486,29.799999999999997,61.0,30.0,61.2,0
0.0082068389110886,29.799999999999997,61.199999999999996,30.0,61.4,0
0.0017382115621736,29.799999999999997,64.60000000000001,30.0,64.8,0
0.0028759666616406,29.799999999999997,64.80000000000001,30.0,65.0,0
0.0082703555682737,29.799999999999997,65.0,30.0,65.19999999999999,0
0.0080942510065071,29.799999999999997,65.2,30.0,65.39999999999999,0
0.0018118972914863,29.799999999999997,66.0,30.0,66.19999999999999,0
0.0011045624169397,29.799999999999997,66.2,30.0,66.39999999999999,0
0.0020785940305064,29.799999999999997,66.4,30.0,66.6,0
0.0025368562909341,29.799999999999997,66.60000000000001,30.0,66.8,0
0.0016670797514399,29.799999999999997,66.80000000000001,30.0,67.0,0
0.0081735043818985,29.799999999999997,67.0,30.0,67.19999999999999,0
0.022448662264733,29.799999999999997,67.2,30.0,67.39999999999999,0
0.0085364437854357,29.799999999999997,67.4,30.0,67.6,0
0.0059067624120684,29.799999999999997,67.60000000000001,30.0,67.8,0
0.0016342594200611,29.799999999999997,67.80000000000001,30.0,68.0,0
0.0005041397645009,29.799999999999997,68.0,30.0,68.19999999999999,0
0.0014479838381463,29.799999999999997,68.2,30.0,68.39999999999999,0
0.0007283815019055,29.799999999999997,68.4,30.0,68.6,0
0.0012753830505397,29.799999999999997,68.60000000000001,30.0,68.8,0
0.0017591973386519,29.799999999999997,68.80000000000001,30.0,69.0,0
0.0161705563718958,29.799999999999997,69.0,30.0,69.19999999999999,0
0.0135602241478277,30.0,55.6,30.200000000000003,55.800000000000004,0
0.1241306601770862,30.0,55.8,30.200000000000003,56.0,0
0.0238244634882454,30.0,56.0,30.200000000000003,56.2,0
0.0518968984521186,30.0,56.199999999999996,30.200000000000003,56.4,0
0.2360894479357475,30.0,56.4,30.200000000000003,56.6,0
0.4196880428276068,30.0,56.6,30.200000000000003,56.800000000000004,0
0.4505360208205807,30.0,56.8,30.200000000000003,57.0,1
0.2596299976778031,30.0,57.0,30.200000000000003,57.2,0
0.1406943011755403,30.0,57.199999999999996,30.200000000000003,57.4,0
0.1709361968198102,30.0,57.4,30.200000000000003,57.6,0
0.1061890153317132,30.0,57.6,30.200000000000003,57.800000000000004,1
0.0846821538811171,30.0,57.8,30.200000000000003,58.0,0
0.1780503625456762,30.0,58.0,30.200000000000003,58.2,1
0.111604052541629,30.0,58.199999999999996,30.200000000000003,58.4,0
0.0743112385572753,30.0,58.4,30.200000000000003,58.6,1
0.1249828961552286,30.0,58.6,30.200000000000003,58.800000000000004,1
0.0647024375358319,30.0,58.8,30.200000000000003,59.0,0
0.0025690146706936,30.0,59.0,30.200000000000003,59.2,1
0.0923562017912036,30.0,59.199999999999996,30.200000000000003,59.4,1
0.1603890827960762,30.0,59.4,30.200000000000003,59.6,1
0.1745036511260848,30.0,59.6,30.200000000000003,59.800000000000004,1
0.0018199475141358,30.0,59.8,30.200000000000003,60.0,1
0.0017931574835165,30.0,60.0,30.200000000000003,60.2,1
0.0274567199462005,30.0,60.199999999999996,30.200000000000003,60.4,0
0.0071578684134417,30.0,60.4,30.200000000000003,60.6,0
0.0023688633601218,30.0,60.6,30.200000000000003,60.800000000000004,0
0.0002624369669301,30.0,60.8,30.200000000000003,61.0,1
0.000156697342744,30.0,61.0,30.200000000000003,61.2,0
0.0018386276064945,30.0,61.199999999999996,30.200000000000003,61.4,0
0.0076864578145828,30.0,61.4,30.200000000000003,61.6,0
0.0008135972429435,30.0,63.4,30.200000000000003,63.6,0
0.0032017745692434,30.0,64.4,30.200000000000003,64.6,0
0.010334387801119,30.0,64.60000000000001,30.200000000000003,64.8,0
0.0085047048313434,30.0,64.80000000000001,30.200000000000003,65.0,0
0.0116786768550986,30.0,65.0,30.200000000000003,65.19999999999999,0
0.0059158515934132,30.0,65.2,30.200000000000003,65.39999999999999,0
0.0044787000230541,30.0,65.4,30.200000000000003,65.6,0
0.0016843870015442,30.0,65.80000000000001,30.200000000000003,66.0,0
0.0055513341659604,30.0,66.0,30.200000000000003,66.19999999999999,0
0.0054506323949651,30.0,66.2,30.200000000000003,66.39999999999999,0
0.0008020249950694,30.0,66.4,30.200000000000003,66.6,0
0.0029262950688304,30.0,66.60000000000001,30.200000000000003,66.8,0
0.0028785152357223,30.0,66.80000000000001,30.200000000000003,67.0,0
0.0019852826417458,30.0,67.0,30.200000000000003,67.19999999999999,0
0.0171126461897092,30.0,67.2,30.200000000000003,67.39999999999999,0
0.0116613458779047,30.0,67.4,30.200000000000003,67.6,0
0.0030044855220829,30.0,67.60000000000001,30.200000000000003,67.8,0
